Name,Latitude,Longitude,Free Bikes,Empty Slots,Total Bikes
Pacific St & Thomas S. Boyland St,40.67568,-73.91396,2,17,19
W Broadway & W Houston St,40.726378,-74.000472,26,23,49
Eames Pl & Claflin Ave,40.8692,-73.90121,4,16,20
Skillman Ave & 54 St,40.745502,-73.909887,7,10,17
Brook Ave & E 157 St,40.820713,-73.911759,7,5,12
34 Ave & Vernon Blvd,40.76535380385866,-73.93986314535141,5,25,30
46 St & 7 Ave,40.644743,-74.003754,5,12,17
45 Rd & 11 St,40.74708586,-73.94977234,4,19,23
Jerome Ave & W Fordham Rd,40.86294,-73.90108,8,14,22
Rugby Rd & Beverley Rd,40.64435,-73.96591,21,2,23
Troy Ave & Park Pl,40.67251,-73.93642,12,6,18
Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,34,40,74
Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,9,14,23
University Ave & W Burnside Ave,40.85501,-73.910751,1,23,24
W 31 St & 7 Ave,40.749156,-73.9916,2,76,78
Arthur Ave & E 183 St,40.85307,-73.88953,14,11,25
W 70 St & Amsterdam Ave,40.77748046,-73.98288594,6,31,37
Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,14,12,26
Broadway & W 238 St,40.88524,-73.90077,28,0,28
97 St & 57 Ave,40.73727,-73.86415,17,1,18
Macon St & Howard Ave,40.68452,-73.92011,4,14,18
Parkside Ave & Parade Pl,40.6532,-73.96639,11,3,14
Cortelyou Rd & E 19 St,40.64269,-73.96099,17,3,20
Hughes Ave & Oak Tree Pl,40.85079,-73.88945,12,5,17
Motorgate,40.7639089,-73.9477213,25,8,33
93 St & Northern Blvd,40.7564,-73.87504,8,13,21
Sedgwick Ave & Hillman Ave,40.88224,-73.89136,10,14,24
Prospect Pl & Vanderbilt Ave,40.67767534,-73.96902144,16,7,23
71 St & 37 Ave,40.7488,-73.89451,0,21,21
St Marks Pl & 1 Ave,40.72779126,-73.98564945,11,57,68
Broadway & W 220 St,40.872412,-73.912807,10,6,16
Huron St & Franklin St,40.73266,-73.95826,28,6,34
Lewis Ave & Decatur St,40.6814598,-73.934903,10,5,15
E 3 St & 1 Ave,40.72467721,-73.98783413,13,44,57
Bedford Ave & Montgomery St,40.665816,-73.956934,3,16,19
W 145 St & Amsterdam Ave,40.825244,-73.947257,1,20,21
Park Ave & E 124 St,40.8045555,-73.9396861,4,19,23
Winthrop St & Nostrand Ave,40.65707,-73.95005,15,4,19
E 22 St & 2 Ave,40.73716919369882,-73.98122549057007,9,30,39
Boerum St & Broadway,40.70538077,-73.94976519,12,6,18
1 Ave & E 68 St,40.76500525,-73.95818491,29,12,41
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,8,31,39
Broadway & W 192 St,40.857994,-73.932173,14,6,20
34 St & 48 Ave,40.740821207823245,-73.93147185444832,9,14,23
Vernon Blvd & 10 St,40.7671863,-73.9373554,25,14,39
E 4 St & Ave B,40.723346832180155,-73.98265913128853,20,17,37
E 14 St & 1 Ave,40.73139303364151,-73.98286700248718,16,13,29
Pacific St & Sackman St,40.67522,-73.9061,14,2,16
31 Ave & 14 St,40.7682,-73.9322662,14,4,18
Monroe St & Patchen Ave,40.68814,-73.92693,0,13,13
Ditmars Blvd & 19 St,40.78145,-73.9183302,10,15,25
Edgecombe Ave & W 150 St,40.826881,-73.941427,3,11,14
Brunswick St,40.7241765,-74.0506564,0,22,22
Hoyt St & Warren St,40.6843549,-73.98901629,26,4,30
79 St & Roosevelt Ave,40.74718,-73.88675,0,22,22
Southern Blvd & Xavier Way,40.86149,-73.88103,4,24,28
Matthews Ct & Coney Island Ave,40.64235,-73.96951,18,2,20
31 Ave & Steinway St,40.7611488,-73.9170071,6,18,24
Bailey Ave & Sedgwick Ave,40.86571,-73.90857,4,15,19
Sterling St & Bedford Ave,40.6627059,-73.9569115,6,10,16
W 160 St & St Nicholas Ave,40.834468,-73.939865,0,22,22
Faile St & Garrison Ave,40.820578,-73.888271,6,9,15
Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,16,4,20
E 48 St & 3 Ave,40.7546011026,-73.971878855,33,45,78
33 St & Queens Blvd,40.7443653191867,-73.93172398209572,10,13,23
Leonard St & Boerum St,40.70583339,-73.94644578,18,3,21
E 6 St & Ave B,40.72453734,-73.98185424,24,70,94
100 St & Lewis Ave,40.73988,-73.86012,13,7,20
Anderson Ave & W 164 St,40.832057,-73.927421,1,18,19
48 St & 2 Ave,40.650176,-74.015606,18,0,18
W 20 St & 8 Ave,40.74345335,-74.00004031,13,65,78
Roebling St & N 4 St,40.71469,-73.95739,19,2,21
43 St & 23 Ave,40.769673,-73.906018,10,8,18
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,31,31,62
Henry St & W 9 St,40.6763744,-74.00324957,11,6,17
90 St & 32 Ave,40.75836,-73.87824,16,0,16
Eastern Pkwy & Schenectady Ave,40.66876,-73.93376,5,14,19
81 St & 24 Ave,40.76466,-73.88803,18,1,19
E 51 St & 2 Ave,40.755293,-73.967641,0,36,36
Ithaca St & Baxter Ave,40.74638,-73.88322,6,15,21
Central Park W & W 91 St,40.788664991278836,-73.96680057048798,5,38,43
Shea Rd & Boat Basin Pl,40.75777,-73.84887,3,26,29
Jersey & 6th St,40.72528910781132,-74.04557168483734,7,6,13
Fort Washington Ave & W 173 St,40.84522,-73.940493,1,19,20
Madison St & Clinton St,40.71269042,-73.98776323,19,18,37
37 Ave & 35 St,40.7531106,-73.9279917,13,12,25
28 St & 36 Ave,40.757186,-73.932719,20,6,26
9 Ave & W 22 St,40.7454973,-74.00197139,18,32,50
9 St & 44 Rd,40.74966,-73.9521,30,4,34
St Marks Ave & Thomas S. Boyland St,40.67313,-73.91387,5,15,20
Lewis Ave & Greene Ave,40.68995,-73.9365,6,14,20
E 178 St & Monterey Ave,40.84749,-73.89464,9,11,20
Jerome Ave & E 198 St,40.87144520687118,-73.89289632439613,2,13,15
Monroe St & Classon Ave,40.6845683,-73.95881081,5,4,9
5 Ave & E 87 St,40.78232260730881,-73.95987510681152,28,4,32
Macon St & Lewis Ave,40.68282,-73.93488,9,7,16
Nelson Ave & W 172 St,40.843965,-73.920999,7,8,15
W 82 St & Central Park W,40.78275,-73.97137,9,33,42
3 Ave & E Tremont Ave,40.84649,-73.89616,14,7,21
E New York Ave & Troy Ave,40.66227,-73.93762,19,0,19
E 11 St & Ave B,40.72746420692392,-73.97950418293476,25,35,60
Grand Concourse & E 197 St,40.86945,-73.89148,3,17,20
99 St & 38 Ave,40.75055,-73.86725,0,27,27
Steinway St & Broadway,40.75905795418586,-73.91897544264793,17,14,31
E 2 St & Ave A,40.72307749068673,-73.98583620786667,29,33,62
Myrtle Ave & Linden St,40.69943,-73.91337,6,18,24
Nostrand Ave & Rutland Rd,40.6595,-73.95041,16,3,19
Van Cleef St & 108 St,40.74096,-73.85357,2,16,18
W 47 St & 10 Ave,40.76269882,-73.99301222,12,17,29
Atlantic Ave & Furman St,40.69165183,-73.9999786,24,8,32
28 Ave & 35 St,40.7671,-73.9169858,8,18,26
40 St & Queens Blvd,40.743540273428685,-73.92435193061829,4,20,24
1 Ave & E 38 St,40.746202,-73.971822,7,29,36
Prospect Pl & Howard Ave,40.67261,-73.91977,3,15,18
5 St & 51 Ave,40.7423737,-73.9566,6,15,21
Putnam Ave & Nostrand Ave,40.68402,-73.94977,4,3,7
Sands St Gate,40.699569,-73.979827,10,2,12
28 St & 41 Ave,40.751047,-73.93797,13,12,25
Boston Rd & Prospect Ave,40.833246,-73.896599,2,17,19
41 Ave & 67 St,40.74446,-73.89764,6,14,20
Roosevelt Ave & 104 St,40.74984,-73.86156,2,21,23
Boston Rd & E 167 St,40.828199,-73.903719,1,15,16
Kingsland Ave & Nassau Ave,40.72577,-73.94173,14,7,21
National St & 45 Ave,40.74582,-73.86433,12,8,20
Windsor Pl & 8 Ave,40.660906,-73.983074,1,16,17
South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,19,10,29
63 St & Borden Ave,40.72655,-73.90321,18,0,18
Clark St & Henry St,40.69760127,-73.99344559,2,38,40
31 St & 21 Ave,40.77813,-73.90842,10,13,23
Grand Concourse & E 156 St,40.823429,-73.924689,7,6,13
W 37 St & 5 Ave,40.75038009,-73.98338988,21,37,58
3 Ave & E 169 St,40.832678,-73.905158,4,16,20
Old Broadway & W 133 St,40.818212,-73.955277,16,2,18
Lafayette Ave & Stuyvesant Ave,40.6919925157634,-73.9325501024723,6,12,18
DeKalb Ave & Bedford Ave,40.690894,-73.955195,11,7,18
Brooklyn Ave & Prospect Pl,40.67412,-73.94447,6,16,22
65 Pl & 53 Ave,40.73145,-73.90022,15,3,18
Kent Ave & Grand St,40.716425,-73.96594,41,1,42
Clinton St & Union St,40.6831164,-73.99785267,4,32,36
5 Ave & W 139 St,40.815484,-73.935856,5,12,17
Lexington Ave & E 36 St,40.747573958954796,-73.9788007736206,5,12,17
60 St & 37 Ave,40.74952,-73.90265,15,3,18
25 Ave & 85 St,40.76328,-73.88404,18,1,19
Pleasant Ave & E 116 St,40.79499,-73.93333,18,0,18
Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,23,0,23
Concourse Village East & E 158 St,40.823732,-73.919379,6,18,24
Palmetto St & Traffic Ave,40.70929,-73.89441,10,7,17
E 149 St & Jackson Ave,40.813135,-73.909235,5,17,22
W 40 St & 7 Ave,40.754818,-73.988154,4,33,37
Irving Ave & Jefferson St,40.70538,-73.92535,13,5,18
W 160 St & Riverside Dr,40.83719,-73.9466,9,12,21
E 51 St & Lexington Ave,40.75714758,-73.97207836,67,7,74
Lafayette St & Grand St,40.72028,-73.99879,47,29,76
City Hall - Washington St & 1 St,40.73736,-74.03097,0,17,17
E 138 St & 5 Ave,40.81449,-73.936153,7,13,20
Wyckoff St & 3 Ave,40.6827549,-73.98258555,15,3,18
Wallabout St & Kent Ave,40.6991049,-73.960633406,14,8,22
Caton Ave & E 7 St,40.647718,-73.973663,9,2,11
Grand Concourse & E Mosholu Pkwy S,40.877964,-73.8847550291,12,4,16
Sterling Pl & New York Ave,40.67234,-73.94763,0,16,16
E 10 St & 2 Ave,40.72970805644994,-73.9865979552269,30,13,43
E 12 St & 3 Ave,40.73223272,-73.98889957,22,44,66
E 77 St & 1 Ave,40.77095553869235,-73.95356208096926,3,45,48
Cauldwell Ave & E 158 St,40.81989,-73.908351,2,9,11
Decatur Ave & Oliver Pl,40.867,-73.8857764,19,1,20
Maiden Ln & Pearl St,40.70706456,-74.00731853,26,2,28
Thomas S. Boyland St & Macon St,40.68491,-73.91493,8,12,20
Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,21,12,33
Plaza St East & Flatbush Ave,40.673134,-73.969106,15,39,54
W Broadway & Watts St,40.72323,-74.00314,27,22,49
W 111 St & 5 Ave,40.797520781247556,-73.9489397406578,4,13,17
Lexington Ave & E 111 St,40.7954121,-73.9441232,20,6,26
8 Ave & W 31 St,40.7505853470215,-73.9946848154068,19,69,88
E 141 St & Jackson Ave,40.806896,-73.911837,6,12,18
Bushwick Ave & Harman St,40.69356,-73.92524,8,13,21
21 St & 23 Ave,40.778557,-73.919046,10,10,20
49 Ave & 21 St,40.74252,-73.948852,8,13,21
E 188 St & Hughes Ave,40.8561,-73.88625,14,5,19
Newton Rd & 44 St,40.7595701,-73.9142678,5,13,18
Melrose Ave & E 154 St,40.819609,-73.916071,14,2,16
7 Ave S & Bleecker St,40.73213896287381,-74.00363802909851,32,39,71
Summerfield St & Cypress Ave,40.69662,-73.90056,6,11,17
Broadway & Madison St,40.68822,-73.91966,7,12,19
E 169 St & Webster Ave,40.834015,-73.908863,13,5,18
Cypress Ave & George St,40.69812,-73.90271,11,7,18
Marion Ave & Mosholu Pkwy,40.8704956,-73.8818756582,10,8,18
W 51 St & 6 Ave,40.7606597,-73.98042047,67,9,76
Patchen Ave & Bainbridge St,40.68143,-73.92565,13,4,17
92 St & 35 Ave,40.7529,-73.87536,6,19,25
1 Ave & E 6 St,40.72633085971696,-73.98616880178452,31,61,92
11 St & 44 Rd,40.749207,-73.949373,18,8,26
9 Ave & W 39 St,40.756403523272496,-73.99410143494606,0,32,32
104 St & Northern Blvd,40.75755,-73.86454,12,9,21
Tyler Ave & Maurice Ave,40.73394,-73.90128,15,1,16
E New York Ave & Utica Ave,40.662686,-73.931755,9,8,17
11 Ave & Prospect Ave,40.65629,-73.977335,4,7,11
Central Park W & W 97 St,40.79249519495111,-73.96417066463071,0,41,41
Crescent Ave & Belmont Ave,40.85391,-73.8866,18,3,21
Bronx Shore Comfort Station,40.80046,-73.92404,12,9,21
Willoughby St & Fleet St,40.69196566,-73.9813018,37,16,53
Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,26,22,48
Madison Ave & E 120 St,40.80295,-73.942954,14,13,27
W 148 St & Amsterdam Ave,40.827075,-73.945909,0,21,21
43 Ave & 111 St,40.74955,-73.85464,7,12,19
DeKalb Ave & Hudson Ave,40.689888,-73.981013,66,0,66
St Johns Pl & Utica Ave,40.6705,-73.9308,19,0,19
Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,7,4,11
Smith St & 3 St,40.6787242,-73.99599099,6,17,23
34 Ave & 45 St,40.754795,-73.917014,2,19,21
5 St & 6 Ave,40.6704836,-73.98208968,8,9,17
Goble Pl & Macombs Rd,40.844075,-73.917256,16,1,17
W 186 St & St Nicholas Ave,40.852253,-73.931308,7,19,26
Albany Ave & Carroll St,40.6667,-73.93972,5,8,13
61 St & Borden Ave,40.72558,-73.90417,17,3,20
Metropolitan Ave & 65 Ln,40.71225,-73.89111,24,0,24
Jefferson Ave & Evergreen Ave,40.68989,-73.91458,4,11,15
E 72 St & Park Ave,40.77118287540658,-73.96409422159195,7,8,15
University Ave & Morton Pl,40.85118155499655,-73.91465058978447,11,9,20
Rogers Pl & E 165 St,40.82388366441761,-73.8974027708582,10,6,16
Southern Blvd & E 149 St,40.811892,-73.904192,25,0,25
St Johns Pl & Washington Ave,40.6737236,-73.9631611,0,26,26
Berry St & N 8 St,40.7190095,-73.95852515,20,7,27
College Ave & E 170 St,40.837576,-73.910489,3,19,22
Steinway St & Ditmars Blvd,40.772717,-73.906127,8,11,19
Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,11,42,53
Garfield Pl & 8 Ave,40.6711978,-73.97484126,1,18,19
W 133 St & 12 Ave,40.820003,-73.959089,16,1,17
E 163 St & Union Ave,40.822545,-73.901824,9,13,22
Caton Ave & Bedford Ave,40.65237,-73.95623,9,10,19
Shakespeare Ave & W 169 St,40.839312,-73.922423,12,2,14
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,16,60,76
Carroll St & Utica Ave,40.66619,-73.93162,10,5,15
Thomas S. Boyland St & Fulton St,40.67854,-73.91367,0,24,24
Winthrop St & Albany Ave,40.6577,-73.9398,19,0,19
Laight St & Hudson St,40.72185379,-74.00771779,53,33,86
St James Pl & Oliver St,40.71307916,-73.99851193,33,11,44
50 St & Northern Blvd,40.753441,-73.912402,11,16,27
Degraw St & 3 Ave,40.67977,-73.9847,32,0,32
Ditmars Blvd & 73 St,40.76817,-73.896293,13,6,19
W 238 St & Tibbett Ave,40.88602,-73.90232,14,7,21
Ogden Ave & Merriam Ave,40.839142,-73.925961,6,13,19
23 Ave & 27 St,40.776165,-73.9153175,6,14,20
Lexington Ave & E 24 St,40.74025878,-73.98409214,4,74,78
Withers St & Kingsland Ave,40.71773,-73.94051,14,4,18
Flatbush Ave & Fenimore St,40.65798,-73.96051,10,7,17
30 Ave & 21 St,40.7703743,-73.9286078,5,9,14
E 25 St & 1 Ave,40.7381765,-73.97738662,10,22,32
Willis Ave & E 137 St,40.808384,-73.923604,7,3,10
Green St & McGuinness Blvd,40.73396,-73.95204,14,6,20
Bedford Ave & Maple St,40.66035,-73.95679,13,1,14
Bainbridge Ave & E 198 St,40.8684871,-73.8884559781,18,2,20
82 St & 30 Ave,40.76109,-73.88632,14,3,17
Ave A & E 14 St,40.73031071000895,-73.98047178983688,5,33,38
Carroll St & Rochester Ave,40.66598,-73.9284,11,8,19
Driggs Ave & N Henry St,40.72325,-73.94308,11,46,57
Washington Ave & E 163 St,40.824,-73.91089,13,4,17
W 106 St & Central Park W,40.7981856,-73.9605909006,9,40,49
Vernon Blvd & 31 Ave,40.7692475,-73.9354504,13,7,20
Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,14,4,18
43 Ave & 47 St,40.7448062877224,-73.91728967428207,6,24,30
Vesey Pl & River Terrace,40.7153379,-74.01658354,50,0,50
Snyder Ave & Schenectady Ave,40.65,-73.93296,7,4,11
7 Ave & 40 St,40.648169,-74.000057,5,12,17
Woodside Ave & Roosevelt Ave,40.74549,-73.90605,11,5,16
Plaza Dr & W 170 St,40.840484,-73.917946,23,0,23
S 5 Pl & S 5 St,40.710451,-73.960876,34,4,38
1 Ave & E 118 St,40.797459,-73.934499,9,13,22
24 St & 38 Ave,40.756351,-73.936515,4,12,16
Broadway & Morris St,40.705945132708806,-74.01321887969969,54,0,54
Aqueduct Ave & W 190 St,40.8649213,-73.9024238,1,17,18
Cedar Ave & W Fordham Rd,40.86156,-73.91219,16,7,23
Grand Ave & Bergen St,40.678045,-73.962408,6,16,22
Marin Light Rail,40.71458403535893,-74.04281705617905,4,20,24
Prospect Park SW & 16 St,40.657265,-73.974165,6,19,25
Grand Ave & W 181 St,40.856302,-73.907302,4,13,17
E 133 St & Cypress Pl,40.80262,-73.9174,8,11,19
Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,4,9,13
Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,9,8,17
Fort Hamilton Pkwy & E 5 St,40.649037,-73.97673,15,0,15
Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,17,0,17
Queens Blvd & Broadway,40.73672,-73.87728,20,2,22
E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,49,22,71
Carroll St & 6 Ave,40.6740886,-73.9787282,14,8,22
S 4 St & Roebling St,40.710709,-73.959724,7,31,38
West Farms Rd & Boone Ave,40.8301283948092,-73.88630211353302,18,0,18
Washington Ave & E 167 St,40.829896,-73.907618,3,11,14
Market St & Cherry St,40.71076228,-73.99400398,22,19,41
Duffield St & Willoughby St,40.69221589,-73.9842844,30,8,38
Franklin St & W Broadway,40.71911552,-74.00666661,17,6,23
W 54 St & 9 Ave,40.76604,-73.98737,0,32,32
Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,12,16,28
Sedgwick Ave & W 231 St,40.87512,-73.90126,11,4,15
E 97 St & 3 Ave,40.7859201,-73.94860294,15,12,27
Gerard Ave & E 165 St,40.83173,-73.922394,5,14,19
Bay St & Court St,40.671409,-74.001328,20,6,26
9 Ave & W 219 St,40.871094,-73.911503,15,3,18
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2,32,34
36 St & 3 Ave,40.655716,-74.006664,29,1,30
Wythe Ave & N 13 St,40.722767,-73.957021,41,0,41
11 St & 43 Ave,40.75177,-73.94821,4,21,25
Putnam Ave & Ralph Ave,40.68705,-73.92338,10,6,16
39 St & 47 Ave,40.74215636827728,-73.92662644386292,7,12,19
Grand Concourse & E 205 St,40.875531,-73.8863864831,17,2,19
Moffat St & Bushwick,40.68458,-73.90925,8,6,14
Schermerhorn St & Hoyt St,40.6886263,-73.9851911,3,24,27
Stagg St & Union Ave,40.70877084,-73.95095259,8,20,28
41 Ave & 80 St,40.74586,-73.88539,4,20,24
Park Ave & E 162 St,40.825716,-73.915585,9,7,16
Southern Blvd & E 142 St,40.807347437082,-73.90809774398804,7,16,23
Albemarle Rd & McDonald Ave,40.645074,-73.979681,7,12,19
Walton Ave & E 151 St,40.82090903827738,-73.92753845245076,24,0,24
Stanton St & Chrystie St,40.72229346,-73.99147535,38,7,45
Pike St & E Broadway,40.71406667,-73.99293911,31,1,32
Exchange Pl,40.71636596185077,-74.034343957901,29,0,29
E 54 St & 1 Ave,40.756265,-73.964179,4,37,41
South St & Pike St,40.70991806921533,-73.99161100387573,14,17,31
Riverside Dr & W 153 St,40.832164,-73.949702,0,20,20
Sterling Pl & Schenectady Ave,40.6716,-73.93378,6,11,17
Central Park W & W 68 St,40.7734066,-73.97782542,9,32,41
E Burnside Ave & Ryer Ave,40.850535,-73.901318,7,13,20
Waterloo Pl & Crotona Park East,40.839194,-73.888587,8,10,18
Giles Pl & Fort Independence St,40.87869,-73.89862,2,15,17
Jefferson Ave & Patchen Ave,40.68609,-73.92628,2,10,12
Douglass St & 3 Ave,40.6802133,-73.98432695,32,1,33
Clinton St & Newark St,40.73743,-74.03571,3,10,13
E 187 St & 3 Ave,40.85724,-73.8909,12,4,16
Hancock St & Wyckoff Ave,40.6972,-73.90674,4,10,14
Chauncey St & Howard Ave,40.68158,-73.91959,7,13,20
W 25 St & 6 Ave,40.74395411,-73.99144871,13,32,45
Central Ave & Decatur St,40.6882,-73.90798,10,10,20
Beverley Rd & E 49 St,40.64621,-73.93067,15,2,17
Grand Concourse & E 196 St,40.86767,-73.89286,0,24,24
Murray St & West St,40.71503,-74.01246,58,0,58
E 156 St & Courtlandt Ave,40.82123860172,-73.9173299074173,2,15,17
86 St & 35 Ave,40.7523,-73.88093,3,15,18
W Tremont Ave & Grand Ave,40.850036,-73.912785,5,13,18
76 St & 45 Ave,40.7411,-73.88837,11,6,17
Crescent St & 35 Ave,40.7596276,-73.9321455,3,20,23
99 St & Astoria Blvd,40.76196,-73.87042,17,6,23
Van Vorst Park,40.71848892,-74.047726625,10,11,21
Hancock St & Bedford Ave,40.68216564,-73.95399026,3,16,19
W 54 St & 6 Ave,40.761865,-73.977242,21,38,59
Division Ave & Marcy Ave,40.70708701,-73.95796783,8,22,30
87 St & 30 Ave,40.76156,-73.88167,16,2,18
84 St & Roosevelt Ave,40.74797,-73.88204,4,21,25
6 Ave & W 33 St,40.74901271,-73.98848395,7,62,69
President St & 4 Ave,40.676757,-73.983262,22,3,25
Barclay St & Church St,40.71291224,-74.01020234,22,12,34
55 St & 7 Ave,40.639673,-74.008957,3,15,18
82 St & Broadway,40.74281,-73.88296,17,8,25
Park Ave & E 179 St,40.85014,-73.89818,20,0,20
Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,1,13,14
Lincoln Pl & Nostrand Ave,40.67077,-73.9507,2,18,20
E 144 St & Brook Ave,40.811675,-73.917037,7,7,14
Bridge St & Front St,40.702969341552716,-73.98469090461731,34,6,40
7 St & 5 Ave,40.6704922,-73.98541675,9,10,19
14 St & 5 Ave,40.666287,-73.98895053,9,10,19
Eastern Pkwy & Ralph Ave,40.66852,-73.92284,7,12,19
E 44 St & Lexington Ave,40.752643,-73.974996,39,6,45
10 St & 7 Ave,40.6662078,-73.98199886,11,5,16
31 St & Hoyt Ave N,40.7711528,-73.9170074,19,15,34
Brook Ave & E 148 St,40.814383,-73.915368,2,14,16
W 135 St & Lenox Terrace Pl,40.813619,-73.939336,11,18,29
E 95 St & 3 Ave,40.7849032,-73.950503,7,16,23
Webster Ave & Ford St,40.85556,-73.89615,20,1,21
Central Ave & Weirfield St,40.69055,-73.91181,11,10,21
E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,6,27,33
Centre St & Worth St,40.71494807,-74.00234482,91,21,112
Riverside Dr & W 78 St,40.78414472,-73.98362492,4,71,75
12 Ave & 36 St,40.643546,-73.986418,15,6,21
Webb Ave & W 190 St,40.8660052,-73.904254892,9,10,19
75 St & Northern Blvd,40.75473,-73.8918,6,12,18
27 Ave & 9 St,40.7739825,-73.9309134,11,28,39
Commerce St & Van Brunt St,40.6812117,-74.00860912,13,1,14
Adams St & 12 St,40.751889392240685,-74.03329162748534,11,3,14
2 Ave & E 72 St,40.7687620293096,-73.95840793848038,15,39,54
Riverside Dr & Broadway,40.865364,-73.92791,15,8,23
Union Ave & Wallabout St,40.70029511,-73.95032283,24,5,29
Riverside Dr & W 104 St,40.8013434,-73.9711457439,1,45,46
5 Ave & E 78 St,40.77632142182271,-73.96427392959595,7,37,44
Underhill Ave & Pacific St,40.6804836,-73.9646795,0,16,16
3 Ave & E 100 St,40.7877214,-73.94728331,19,5,24
Pitt St & Stanton St,40.71926081,-73.98178024,7,8,15
60 Ave & Otis Ave,40.73715,-73.85614,13,6,19
47 Ave & 31 St,40.743,-73.93561,24,2,26
Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,1,14,15
E 30 St & Park Ave S,40.74444921,-73.98303529,5,59,64
Amory Ct & Metropolitan Ave,40.71301,-73.90968,5,14,19
Plaza St West & Flatbush Ave,40.6750207,-73.97111473,18,3,21
Seaman Ave & Isham St,40.869898661940454,-73.92076313495636,14,7,21
Audubon Ave & Fort George Ave,40.85715781391904,-73.92717361450195,5,14,19
Congress St & Clinton St,40.68825516598005,-73.99545192718506,20,13,33
Albany Ave & Fulton St,40.6800105,-73.938475,18,7,25
E 160 St & Tinton Ave,40.820302,-73.903944,2,15,17
103 St & Martense Ave,40.74046,-73.8565,8,9,17
21 St & 43 Ave,40.75052534,-73.94594845,12,15,27
31 St & Thomson Ave,40.74469738,-73.93540375,37,9,46
31 Ave & 61 St,40.757525,-73.901614,9,10,19
Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,21,4,25
Broadway & W 133 St,40.8190344,-73.956156,0,14,14
Bleecker St & Crosby St,40.72615604980408,-73.99510189890862,54,0,54
Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,24,4,28
Greene Ave & Throop Ave,40.6894932,-73.942061,0,15,15
77 St & 31 Ave,40.75886,-73.89081,14,1,15
Macombs Pl & W 152 St,40.826406,-73.937948,13,15,28
W 120 St & Claremont Ave,40.8109494,-73.9634,2,27,29
Kingston Ave & Park Pl,40.67308,-73.94191,4,8,12
Jersey & 3rd,40.72333158646436,-74.04595255851744,4,9,13
Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,17,21,38
E 47 St & Park Ave,40.75510267,-73.97498696,65,5,70
Mott St & Prince St,40.72317958,-73.99480012,27,1,28
Paulus Hook,40.7141454,-74.0335519,13,0,13
55 Ave & Center Blvd,40.740288,-73.960697,10,16,26
Perry St & Greenwich Ave,40.735918,-74.000939,0,44,44
E 75 St & 3 Ave,40.77112927,-73.95772297,13,27,40
Jackson Mill Rd & 93 St,40.75874,-73.87535,8,11,19
48 St & 37 Ave,40.751555,-73.915026,4,24,28
88 St & Astoria Blvd,40.76424,-73.8812,11,9,20
W 12 St & Hudson St,40.73752993301071,-74.00558933615685,9,26,35
Grand St & Greene St,40.72170005235607,-74.00238141417502,30,13,43
Heights Elevator,40.748715945380226,-74.04044330120087,2,16,18
Bond St & Fulton St,40.6896218879,-73.9830426872,33,10,43
E 13 St & Ave A,40.72966729392978,-73.98067966103554,19,70,89
College Ave & E 169 St,40.835122799036405,-73.91196817159653,6,10,16
5 Ave & E 63 St,40.766368,-73.971518,19,29,48
Eastern Pkwy & Kingston Ave,40.66959,-73.94237,12,10,22
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,6,16,22
75 St & 35 Ave,40.75091,-73.89111,7,16,23
Amsterdam Ave & W 125 St,40.813358,-73.956461,31,5,36
Marble Hill Ave & W 227 St,40.87655,-73.90941,10,8,18
Linden St & Knickerbocker Ave,40.69714,-73.91566,6,11,17
Broadway & W 41 St,40.75513557,-73.98658032,26,15,41
20 Ave & Shore Blvd,40.785994,-73.915098,6,13,19
Sterling Pl & Ralph Ave,40.67095,-73.92222,2,14,16
W 116 St & Amsterdam Ave,40.8067581,-73.9607082,9,29,38
E 68 St & Madison Ave,40.7691572,-73.96703464,12,40,52
17 St & 5 Ave,40.663493,-73.991007,14,4,18
St Nicholas Ave & W 157 St,40.832314,-73.94102,8,11,19
